"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @AndySchaul: The power of an engaged #agriculture community was seen &amp; heard on Twitter in response to the recent NYT #GMO piece: https:…",FALSE,0,NA,2016-11-09 18:26:24,FALSE,NA,"796418679713853440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mintqueen1",13,TRUE,FALSE,NA,NA
"""@FAOnews:The latest The Food &amp; Agriculture Spotlight! https://t.co/A83AToL2pP … Thanks to @brsmeas @AIMS_Community #unfao #cop22""",FALSE,0,NA,2016-11-09 18:23:33,FALSE,NA,"796417962488037378",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","NiliMajumder",0,FALSE,FALSE,NA,NA
"RT @AndySchaul: The power of an engaged #agriculture community was seen &amp; heard on Twitter in response to the recent NYT #GMO piece: https:…",FALSE,0,NA,2016-11-09 18:08:10,FALSE,NA,"796414090168172548",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaswtaylor1",13,TRUE,FALSE,NA,NA
"RT @AndySchaul: The power of an engaged #agriculture community was seen &amp; heard on Twitter in response to the recent NYT #GMO piece: https:…",FALSE,0,NA,2016-11-09 18:03:23,FALSE,NA,"796412888671862784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","legendre007",13,TRUE,FALSE,NA,NA
"RT @AndySchaul: The power of an engaged #agriculture community was seen &amp; heard on Twitter in response to the recent NYT #GMO piece: https:…",FALSE,0,NA,2016-11-09 17:58:47,FALSE,NA,"796411727382343680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mean_kitteh",13,TRUE,FALSE,NA,NA
"RT @FAOnews: The latest The Food &amp; Agriculture Spotlight! https://t.co/seUlx14IuC Thanks to @brsmeas @AIMS_Community #unfao #cop22",FALSE,0,NA,2016-11-09 17:53:58,FALSE,NA,"796410517380284418",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tiffany_Ankra_B",6,TRUE,FALSE,NA,NA
"RT @AndySchaul: The power of an engaged #agriculture community was seen &amp; heard on Twitter in response to the recent NYT #GMO piece: https:…",FALSE,0,NA,2016-11-09 17:37:09,FALSE,NA,"796406284715180032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stryck2",13,TRUE,FALSE,NA,NA
"Big crops get bigger, #USDA says. See the number at https://t.co/N1rQBlHAsx",FALSE,1,NA,2016-11-09 17:10:03,FALSE,NA,"796399463971467264",NA,"<a href=""http://lithium.com/what-we-offer/social-crm-suite/social-crm-platform/#/social-web-connect/"" rel=""nofollow"">Lithium Social CRM Platform</a>","mikedmcginnis",0,FALSE,FALSE,NA,NA
"RT @AndySchaul: The power of an engaged #agriculture community was seen &amp; heard on Twitter in response to the recent NYT #GMO piece: https:…",FALSE,0,NA,2016-11-09 17:03:00,FALSE,NA,"796397690120732672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Erst_Officer",13,TRUE,FALSE,NA,NA
"RT @AndySchaul: The power of an engaged #agriculture community was seen &amp; heard on Twitter in response to the recent NYT #GMO piece: https:…",FALSE,0,NA,2016-11-09 16:53:47,FALSE,NA,"796395372964933632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAavang60",13,TRUE,FALSE,NA,NA
"RT @GreenDoorCSA: We believe community supported agriculture deepens our relationship to food, supports local farmers, &amp; builds community.…",FALSE,0,NA,2016-11-09 16:50:27,FALSE,NA,"796394533030395904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeliveryBizPRO",3,TRUE,FALSE,NA,NA
"RT @AndySchaul: The power of an engaged #agriculture community was seen &amp; heard on Twitter in response to the recent NYT #GMO piece: https:…",FALSE,0,NA,2016-11-09 16:50:01,FALSE,NA,"796394423668080640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","julie_kelly2",13,TRUE,FALSE,NA,NA
"RT @FAOnews: The latest The Food &amp; Agriculture Spotlight! https://t.co/seUlx14IuC Thanks to @brsmeas @AIMS_Community #unfao #cop22",FALSE,0,NA,2016-11-09 16:45:02,FALSE,NA,"796393170145640448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nirpra",6,TRUE,FALSE,NA,NA
"RT @FAOnews: The latest The Food &amp; Agriculture Spotlight! https://t.co/seUlx14IuC Thanks to @brsmeas @AIMS_Community #unfao #cop22",FALSE,0,NA,2016-11-09 16:42:04,FALSE,NA,"796392421072322560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GYFAL1",6,TRUE,FALSE,NA,NA
"RT @AndySchaul: The power of an engaged #agriculture community was seen &amp; heard on Twitter in response to the recent NYT #GMO piece: https:…",FALSE,0,NA,2016-11-09 16:41:58,FALSE,NA,"796392395805900800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hannahaggie2014",13,TRUE,FALSE,NA,NA
"The power of an engaged #agriculture community was seen &amp; heard on Twitter in response to the recent NYT #GMO piece: https://t.co/Y1xbdu6n3p",FALSE,22,NA,2016-11-09 16:41:11,FALSE,NA,"796392200552607744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndySchaul",13,FALSE,FALSE,NA,NA
"What is Community Supported Agriculture?
  https://t.co/ruDvPZPZUI #CSA #farmers #buylocal #HealthyEating #Delivery https://t.co/1gzvl32ha7",FALSE,0,NA,2016-11-09 16:26:52,FALSE,NA,"796388595875676160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeliveryBizPRO",0,FALSE,FALSE,NA,NA
"400 participate in community-supported agriculture https://t.co/Mkmn31KcsI via @twinfallstn #CSA #buylocal #farmers… https://t.co/qMTEOnpbxK",FALSE,1,NA,2016-11-09 16:25:25,TRUE,NA,"796388233521332226",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeliveryBizPRO",0,FALSE,FALSE,NA,NA
"How commodities have performed under US presidents since 1970 https://t.co/vGEiRTLEwh #CTRMCommunity #Agriculture… https://t.co/cy2VUp0bPF",FALSE,0,NA,2016-11-09 16:04:12,TRUE,NA,"796382892490248192",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","CTRMNews",0,FALSE,FALSE,NA,NA
"RT @DOLmarkets: Join the @DCFoodPolicy Urban Agriculture Working Group Meeting at the SW Community Library on 11/10. Let's build the urban…",FALSE,0,NA,2016-11-09 15:52:01,FALSE,NA,"796379828542930946",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DCFoodPolicy",1,TRUE,FALSE,NA,NA
"RT @FAOnews: The latest The Food &amp; Agriculture Spotlight! https://t.co/seUlx14IuC Thanks to @brsmeas @AIMS_Community #unfao #cop22",FALSE,0,NA,2016-11-09 15:49:17,FALSE,NA,"796379141339746308",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Dzennypha",6,TRUE,FALSE,NA,NA
"RT @FAOnews: The latest The Food &amp; Agriculture Spotlight! https://t.co/seUlx14IuC Thanks to @brsmeas @AIMS_Community #unfao #cop22",FALSE,0,NA,2016-11-09 15:48:43,FALSE,NA,"796378995701022720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brsmeas",6,TRUE,FALSE,NA,NA
"RT @FAOnews: The latest The Food &amp; Agriculture Spotlight! https://t.co/seUlx14IuC Thanks to @brsmeas @AIMS_Community #unfao #cop22",FALSE,0,NA,2016-11-09 15:45:03,FALSE,NA,"796378073151246336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","skeetarie",6,TRUE,FALSE,NA,NA
"The latest The Food &amp; Agriculture Spotlight! https://t.co/KQxkNLcedr Thanks to brsmeas AIMS_Community #unfao #cop22",FALSE,0,NA,2016-11-09 15:43:46,FALSE,NA,"796377752786104320",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Eco_disinfect",0,FALSE,FALSE,NA,NA
"Get behind Community Supported Agriculture https://t.co/QRHS0G9yBx via @casperjournal #buylocal #csa #organic… https://t.co/ESgMFXvdlh",FALSE,1,NA,2016-11-09 15:39:57,TRUE,NA,"796376790692294656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeliveryBizPRO",0,FALSE,FALSE,NA,NA
"The latest The Food &amp; Agriculture Spotlight! https://t.co/seUlx14IuC Thanks to @brsmeas @AIMS_Community #unfao #cop22",FALSE,10,NA,2016-11-09 15:38:46,FALSE,NA,"796376493588877312",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","FAOnews",6,FALSE,FALSE,NA,NA
"Proud sponsor at #Beef South West 2016 Supporting #local #farming #community #agriculture #cows #natwestboost https://t.co/SVVcTh5Z7p",FALSE,10,NA,2016-11-09 14:49:38,FALSE,NA,"796364127245664256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamescourtnwb",4,FALSE,FALSE,NA,NA
"RT @OSCEdays: How to create #CircularCities? With local currency based on organic waste! https://t.co/18D0stoZFi #OSCEdays #thinkDIF #OpenL…",FALSE,0,NA,2016-11-09 14:41:48,FALSE,NA,"796362158019899392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","grithar",8,TRUE,FALSE,NA,NA
"Rapid decline in farm community driving #innovation in Japan @Fujitsu_Global have over 40 years experience in… https://t.co/F2FJCJmkLz",FALSE,4,NA,2016-11-09 14:37:23,TRUE,NA,"796361043417108481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SmithsonHill",0,FALSE,FALSE,NA,NA
"RT @OSCEdays: How to create #CircularCities? With local currency based on organic waste! https://t.co/18D0stoZFi #OSCEdays #thinkDIF #OpenL…",FALSE,0,NA,2016-11-09 14:15:05,FALSE,NA,"796355435095793664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","boris_kaiser_",8,TRUE,FALSE,NA,NA
"RT @leeds1000island: Register online at https://t.co/Otdj5QCJQY now for the 2016 Agriculture Summit being held on Dec 9 at the Lansdowne Co…",FALSE,0,NA,2016-11-09 14:00:58,FALSE,NA,"796351880179908608",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Leeds_Grenville",1,TRUE,FALSE,NA,NA
"RT @OSCEdays: How to create #CircularCities? With local currency based on organic waste! https://t.co/18D0stoZFi #OSCEdays #thinkDIF #OpenL…",FALSE,0,NA,2016-11-09 13:45:45,FALSE,NA,"796348051954790400",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TechnicalNature",8,TRUE,FALSE,NA,NA
"RT @OSCEdays: How to create #CircularCities? With local currency based on organic waste! https://t.co/18D0stoZFi #OSCEdays #thinkDIF #OpenL…",FALSE,0,NA,2016-11-09 13:14:20,FALSE,NA,"796340144634822656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","akyala_a",8,TRUE,FALSE,NA,NA
"Trump’s victory – what will it bring for agriculture and world markets? https://t.co/ycawT7UDCe #CTRMCommunity .@CTRMCenter",FALSE,0,NA,2016-11-09 13:08:05,FALSE,NA,"796338573435760644",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","CTRMNews",0,FALSE,FALSE,NA,NA
"RT @OSCEdays: How to create #CircularCities? With local currency based on organic waste! https://t.co/18D0stoZFi #OSCEdays #thinkDIF #OpenL…",FALSE,0,NA,2016-11-09 12:50:07,FALSE,NA,"796334051837771783",NA,"<a href=""http://oscedays.org"" rel=""nofollow"">Osce Days Tweets</a>","OsceDaysTweets",8,TRUE,FALSE,NA,NA
"RT @Paul_Rapnicki: Animal rights advocates wrong on the use of antibiotics by agriculture community https://t.co/Z2phA5ghkn",FALSE,0,NA,2016-11-09 12:41:38,FALSE,NA,"796331917562023937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dairydoc",2,TRUE,FALSE,NA,NA
"What Donald Trump’s election victory means for agriculture https://t.co/EkdrVmMlYi #CTRMCommunity .@CTRMCenter",FALSE,0,NA,2016-11-09 12:33:07,FALSE,NA,"796329771307122688",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","CTRMNews",0,FALSE,FALSE,NA,NA
"RT @OSCEdays: How to create #CircularCities? With local currency based on organic waste! https://t.co/18D0stoZFi #OSCEdays #thinkDIF #OpenL…",FALSE,0,NA,2016-11-09 12:05:20,FALSE,NA,"796322778785939457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thinkDIF_",8,TRUE,FALSE,NA,NA
"Register online at https://t.co/Otdj5QCJQY now for the 2016 Agriculture Summit being held on Dec 9 at the Lansdowne Community Hall.",FALSE,0,NA,2016-11-09 12:01:20,FALSE,NA,"796321775445483521",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","leeds1000island",1,FALSE,FALSE,NA,NA
"How to create #CircularCities? With local currency based on organic waste! https://t.co/18D0stoZFi #OSCEdays… https://t.co/8eHuM7MKe6",FALSE,4,NA,2016-11-09 11:59:36,TRUE,NA,"796321335790145536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OSCEdays",8,FALSE,FALSE,NA,NA
"#Women take a walk in Ratakhurd. #Women community has led #development through our interventions in #agriculture an… https://t.co/CLIvfXaPrp",FALSE,0,NA,2016-11-09 11:57:01,TRUE,NA,"796320689519296512",NA,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","letz_dream",0,FALSE,FALSE,NA,NA
"@myeucatastrophe Women's rights✔️love our Mexican neighbors✔️ love the Queer community✔️ agriculture✔️ dairies✔️ mountains✔️ Hollywood✔️",FALSE,0,"myeucatastrophe",2016-11-09 11:22:39,FALSE,"796310044912521216","796312040642060288","365767052","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","myeucatastrophe",0,FALSE,FALSE,NA,NA
"Animal rights advocates wrong on the use of antibiotics by agriculture community https://t.co/Z2phA5ghkn",FALSE,1,NA,2016-11-09 11:18:25,FALSE,NA,"796310972847816704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Paul_Rapnicki",2,FALSE,FALSE,NA,NA
"We're engaged on projects across #agriculture, aquaculture, renewables &amp; community #broadband. Find out more:… https://t.co/czodeYD54u",FALSE,0,NA,2016-11-09 10:10:17,TRUE,NA,"796293826348544000",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","nvtgroup",0,FALSE,FALSE,NA,NA
"RT @Empower_Women: Call for #innovations for the #young Innovators in #Agriculture at the #Sharefair2016 - USD 5000 for the winner: https:/…",FALSE,0,NA,2016-11-09 09:00:43,FALSE,NA,"796276318937681920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RownyJr",10,TRUE,FALSE,NA,NA
"RT @melissaneal25: Excited by 16 Inspiring Women in Ag today. Encouraging change in agriculture &amp; our community. #WomenInAg https://t.co/v2…",FALSE,0,NA,2016-11-09 07:19:05,FALSE,NA,"796250741744668672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cynth_mahons",2,TRUE,FALSE,NA,NA
"RT @csayosays: Call for #innovations for the #young Innovators in #Agriculture at the #Sharefair2016 - 1st Prize = USD 5000.  https://t.co/…",FALSE,0,NA,2016-11-09 07:05:12,FALSE,NA,"796247248086638592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IamGoal5",17,TRUE,FALSE,NA,NA
"moving to finland to start a small community w farming/agriculture we're gonna have dogs&amp;bees hmu if u want in",FALSE,0,NA,2016-11-09 06:07:07,FALSE,NA,"796232632132665344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marylenaaa",0,FALSE,FALSE,NA,NA
"I'm scared that members of my community will be deported, crippling central valley's agriculture based economy.",FALSE,2,"jennegatron",2016-11-09 05:35:48,FALSE,"796224587721625600","796224750469017600","110597448","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","jennegatron",0,FALSE,FALSE,NA,NA
"RT @MBAgDays: Apply for up to an $8000 grant for Agriculture and Youth Education through https://t.co/xufwH7ebep… #agdays17 #givesback",FALSE,0,NA,2016-11-09 04:34:58,FALSE,NA,"796209444094967809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","botterillsales",5,TRUE,FALSE,NA,NA
"We ♥ #VT projects like @ZenbarnVT, supporting #sustainable #agriculture and #resilient #community! #vermontbyvermonters #vtstrong #Waterbury",FALSE,2,NA,2016-11-09 04:22:49,FALSE,NA,"796206383280640002",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TillerVT",0,FALSE,FALSE,NA,NA
"Local Farmers and the Organic Revolution | Community | https://t.co/yxc4o5U3MH #yaadmarket #Organic #Agriculture 
https://t.co/PJ7lQo9JKl",FALSE,0,NA,2016-11-09 03:58:58,FALSE,NA,"796200382326308864",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","yaadmarket",0,FALSE,FALSE,NA,NA
"Military veteran starts organic backyard garden #yaadmarket #Agriculture #Organic 
https://t.co/LUMiPOwbMv",FALSE,0,NA,2016-11-09 03:37:15,FALSE,NA,"796194916149972994",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","yaadmarket",0,FALSE,FALSE,NA,NA
"Excited by 16 Inspiring Women in Ag today. Encouraging change in agriculture &amp; our community. #WomenInAg https://t.co/v2xRnE0wQm",FALSE,10,NA,2016-11-09 03:09:40,FALSE,NA,"796187974870306816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melissaneal25",2,FALSE,FALSE,NA,NA
"RT @MBAgDays: Apply for up to an $8000 grant for Agriculture and Youth Education through https://t.co/xufwH7ebep… #agdays17 #givesback",FALSE,0,NA,2016-11-09 01:50:35,FALSE,NA,"796168074533609472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanEastSK",5,TRUE,FALSE,NA,NA
"RT @MBAgDays: Apply for up to an $8000 grant for Agriculture and Youth Education through https://t.co/xufwH7ebep… #agdays17 #givesback",FALSE,0,NA,2016-11-09 00:23:51,FALSE,NA,"796146245223989249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alexisdyck",5,TRUE,FALSE,NA,NA
"RT @wamegochamber: Join us at 9:30am Wednesday for a ribbon cutting at Highland Community College - Wamego. HCC-Wamego has added a... https…",FALSE,0,NA,2016-11-08 23:40:41,FALSE,NA,"796135383075586052",NA,"<a href=""https://twitter.com"" rel=""nofollow"">AgriWatchnews bot</a>","AgriWatchNews",1,TRUE,FALSE,NA,NA
"Join us at 9:30am Wednesday for a ribbon cutting at Highland Community College - Wamego. HCC-Wamego has added a... https://t.co/MflvUYR7vU",FALSE,0,NA,2016-11-08 23:24:17,FALSE,NA,"796131257964986368",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","wamegochamber",1,FALSE,FALSE,NA,NA
"#DionLabelPrinting Community and Agriculture Come Together to Create Serenbe Foods. Read Blog: https://t.co/8vEcGircLy",FALSE,0,NA,2016-11-08 22:43:54,FALSE,NA,"796121094985916416",NA,"<a href=""https://www.owler.com"" rel=""nofollow"">business sup service</a>","business_supser",0,FALSE,FALSE,NA,NA
"RT @JimmieLanley: Why a #CSA (Community Supported Agriculture) is Perfect for a #Homeschool Family ►►https://t.co/I9h3VnfiPm
#ihsnet https:…",FALSE,0,NA,2016-11-08 22:40:26,FALSE,NA,"796120219957731328",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","mylittlerobins",5,TRUE,FALSE,NA,NA
"RT @JimmieLanley: Why a #CSA (Community Supported Agriculture) is Perfect for a #Homeschool Family ►►https://t.co/I9h3VnfiPm
#ihsnet https:…",FALSE,0,NA,2016-11-08 22:40:25,FALSE,NA,"796120217965445120",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","freshlyplanted",5,TRUE,FALSE,NA,NA
"RT @JimmieLanley: Why a #CSA (Community Supported Agriculture) is Perfect for a #Homeschool Family ►►https://t.co/I9h3VnfiPm
#ihsnet https:…",FALSE,0,NA,2016-11-08 22:40:25,FALSE,NA,"796120215037890560",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","atlsjkdm",5,TRUE,FALSE,NA,NA
"RT @JimmieLanley: Why a #CSA (Community Supported Agriculture) is Perfect for a #Homeschool Family ►►https://t.co/I9h3VnfiPm
#ihsnet https:…",FALSE,0,NA,2016-11-08 22:40:24,FALSE,NA,"796120212886212608",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","AMamasStory",5,TRUE,FALSE,NA,NA
"RT @JimmieLanley: Why a #CSA (Community Supported Agriculture) is Perfect for a #Homeschool Family ►►https://t.co/I9h3VnfiPm
#ihsnet https:…",FALSE,0,NA,2016-11-08 22:40:23,FALSE,NA,"796120210054987776",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","ABCretivLearnin",5,TRUE,FALSE,NA,NA
"Why a #CSA (Community Supported Agriculture) is Perfect for a #Homeschool Family ►►https://t.co/I9h3VnfiPm
#ihsnet https://t.co/AjKBecD8WL",FALSE,2,NA,2016-11-08 22:35:12,FALSE,NA,"796118904636637185",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","JimmieLanley",5,FALSE,FALSE,NA,NA
"Join the @DCFoodPolicy Urban Agriculture Working Group Meeting at the SW Community Library on 11/10. Let's build th… https://t.co/gQNCgxDDi8",FALSE,3,NA,2016-11-08 22:13:08,TRUE,NA,"796113351898234884",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DOLmarkets",1,FALSE,FALSE,NA,NA
"@agriculture_16 having watched Food Inc I realize that it's not for me to react but for the US community. An odd world. Good luck to you.",FALSE,0,"agriculture_16",2016-11-08 20:42:13,FALSE,"796082906967969792","796090469021351936","752608775006191616","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThKelstr",0,FALSE,FALSE,NA,NA
"RT @thecocostache: Good job ""the stache""! Good News for 4-H, FFA, agriculture students and RISE https://t.co/HfcNyxJZKK",FALSE,0,NA,2016-11-08 19:26:54,FALSE,NA,"796071516504920064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thecocostache",5,TRUE,FALSE,NA,NA
"RT @LordGichohi: Call for Young innovators in Agriculture at the #Sharefair2016 - 1st Prize = USD 5000. https://t.co/d75DDw3yCO.",FALSE,0,NA,2016-11-08 19:08:24,FALSE,NA,"796066858927616001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rodgers_kirwa",3,TRUE,FALSE,NA,NA
"RT @csayosays: Call for #innovations for the #young Innovators in #Agriculture at the #Sharefair2016 - 1st Prize = USD 5000.  https://t.co/…",FALSE,0,NA,2016-11-08 19:06:40,FALSE,NA,"796066426486460424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rodgers_kirwa",17,TRUE,FALSE,NA,NA
"Ohio's largest industry is agriculture, and the farming community is largely Republican-leaning. https://t.co/Xj0OJhURD9",FALSE,0,"wosunews",2016-11-08 18:39:09,FALSE,"796059287223173120","796059498997760000","9803552","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","wosunews",0,FALSE,FALSE,NA,NA
"Ag Community rallies together against a @newyorktimes110  article about GMO seeds. Read more here: https://t.co/ejYDWL3vik #GMO #Agriculture",FALSE,0,NA,2016-11-08 18:17:36,FALSE,NA,"796054076052111360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farm2_ranch",0,FALSE,FALSE,NA,NA
"Thanks to all that came to our open morning today to find out Bout community supported agriculture (CSA).... https://t.co/TSoh4o6MfM",FALSE,1,NA,2016-11-08 18:06:56,FALSE,NA,"796051391169097732",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CaerhysCOCA",0,FALSE,FALSE,NA,NA
"RT @Empower_Women: Call for #innovations for the #young Innovators in #Agriculture at the #Sharefair2016 - USD 5000 for the winner: https:/…",FALSE,0,NA,2016-11-08 17:44:34,FALSE,NA,"796045763772121088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeralGuzel_UNW",10,TRUE,FALSE,NA,NA
"@CaerhysCOCA @CLAtweets Great morning with Gerald &amp; the team talking about the history &amp; future of farming and… https://t.co/DPKD62l91h",FALSE,1,"CaerhysCOCA",2016-11-08 16:55:55,TRUE,NA,"796033520313503744","2981180993","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArwainSirBenfro",0,FALSE,FALSE,NA,NA
"The dam and 500 sqm plot at the Digirikani wema community, one of our self-help communities #LifeFromLand #Farming… https://t.co/RgvqFH36K3",FALSE,0,NA,2016-11-08 16:55:29,TRUE,NA,"796033413123895297",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","hallertweets",0,FALSE,FALSE,NA,NA
"#AIMS #Newsletter no.55, #October 2016 | https://t.co/yxuhZgCIFo #AGORA #access #research #agriculture",FALSE,0,NA,2016-11-08 16:41:52,FALSE,NA,"796029985723191296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AIMS_Community",1,FALSE,FALSE,NA,NA
"#Open #access #publications | https://t.co/U4riFDNazx #AGRIS #Cyprus #openaccess #agriculture #research",FALSE,1,NA,2016-11-08 16:37:42,FALSE,NA,"796028935985332225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AIMS_Community",0,FALSE,FALSE,NA,NA
"From agriculture to aquaculture, renewables to community #broadband our mission is to deliver network #connectivity… https://t.co/Hrcqi7PkwF",FALSE,0,NA,2016-11-08 16:10:13,TRUE,NA,"796022021671059458",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AiirNetworks",0,FALSE,FALSE,NA,NA
"RT @MBAgDays: Apply for up to an $8000 grant for Agriculture and Youth Education through https://t.co/xufwH7ebep… #agdays17 #givesback",FALSE,0,NA,2016-11-08 16:04:49,FALSE,NA,"796020659562352640",NA,"<a href=""http://sdaglabs.com/"" rel=""nofollow"">Pesticide_Retweet</a>","SD_Ag_Labs",5,TRUE,FALSE,NA,NA
"RT @MBAgDays: Apply for up to an $8000 grant for Agriculture and Youth Education through https://t.co/xufwH7ebep… #agdays17 #givesback",FALSE,0,NA,2016-11-08 16:02:13,FALSE,NA,"796020006882607104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GreatTastesMB",5,TRUE,FALSE,NA,NA
